file_path,artist
data/images\Pablo_Picasso\Pablo_Picasso_49.jpg,Pablo_Picasso
data/images\Vincent_van_Gogh\Vincent_van_Gogh_702.jpg,Vincent_van_Gogh
data/images\Raphael\Raphael_24.jpg,Raphael
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_322.jpg,Pierre-Auguste_Renoir
data/images\Leonardo_da_Vinci\Leonardo_da_Vinci_63.jpg,Leonardo_da_Vinci
data/images\Pablo_Picasso\Pablo_Picasso_5.jpg,Pablo_Picasso
data/images\Vincent_van_Gogh\Vincent_van_Gogh_458.jpg,Vincent_van_Gogh
data/images\El_Greco\El_Greco_68.jpg,El_Greco
data/images\Edvard_Munch\Edvard_Munch_49.jpg,Edvard_Munch
data/images\Titian\Titian_207.jpg,Titian
data/images\Alfred_Sisley\Alfred_Sisley_106.jpg,Alfred_Sisley
data/images\Camille_Pissarro\Camille_Pissarro_7.jpg,Camille_Pissarro
data/images\Rene_Magritte\Rene_Magritte_16.jpg,Rene_Magritte
data/images\Pablo_Picasso\Pablo_Picasso_300.jpg,Pablo_Picasso
data/images\Henri_de_Toulouse-Lautrec\Henri_de_Toulouse-Lautrec_43.jpg,Henri_de_Toulouse-Lautrec
data/images\Frida_Kahlo\Frida_Kahlo_91.jpg,Frida_Kahlo
data/images\Pablo_Picasso\Pablo_Picasso_37.jpg,Pablo_Picasso
data/images\Alfred_Sisley\Alfred_Sisley_30.jpg,Alfred_Sisley
data/images\Titian\Titian_204.jpg,Titian
data/images\Jan_van_Eyck\Jan_van_Eyck_75.jpg,Jan_van_Eyck
data/images\Rembrandt\Rembrandt_97.jpg,Rembrandt
data/images\Pablo_Picasso\Pablo_Picasso_238.jpg,Pablo_Picasso
data/images\Diego_Rivera\Diego_Rivera_42.jpg,Diego_Rivera
data/images\Leonardo_da_Vinci\Leonardo_da_Vinci_123.jpg,Leonardo_da_Vinci
data/images\Hieronymus_Bosch\Hieronymus_Bosch_9.jpg,Hieronymus_Bosch
data/images\Paul_Cezanne\Paul_Cezanne_38.jpg,Paul_Cezanne
data/images\Vincent_van_Gogh\Vincent_van_Gogh_195.jpg,Vincent_van_Gogh
data/images\Gustave_Courbet\Gustave_Courbet_7.jpg,Gustave_Courbet
data/images\Rembrandt\Rembrandt_79.jpg,Rembrandt
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_184.jpg,Pierre-Auguste_Renoir
data/images\Gustave_Courbet\Gustave_Courbet_18.jpg,Gustave_Courbet
data/images\Frida_Kahlo\Frida_Kahlo_18.jpg,Frida_Kahlo
data/images\Alfred_Sisley\Alfred_Sisley_118.jpg,Alfred_Sisley
data/images\Paul_Cezanne\Paul_Cezanne_12.jpg,Paul_Cezanne
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_132.jpg,Pierre-Auguste_Renoir
data/images\Rembrandt\Rembrandt_210.jpg,Rembrandt
data/images\Vincent_van_Gogh\Vincent_van_Gogh_726.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_711.jpg,Vincent_van_Gogh
data/images\Pieter_Bruegel\Pieter_Bruegel_40.jpg,Pieter_Bruegel
data/images\Alfred_Sisley\Alfred_Sisley_57.jpg,Alfred_Sisley
data/images\Vincent_van_Gogh\Vincent_van_Gogh_303.jpg,Vincent_van_Gogh
data/images\Titian\Titian_219.jpg,Titian
data/images\Edgar_Degas\Edgar_Degas_122.jpg,Edgar_Degas
data/images\Alfred_Sisley\Alfred_Sisley_183.jpg,Alfred_Sisley
data/images\Paul_Gauguin\Paul_Gauguin_41.jpg,Paul_Gauguin
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_164.jpg,Pierre-Auguste_Renoir
data/images\Paul_Gauguin\Paul_Gauguin_6.jpg,Paul_Gauguin
data/images\Andrei_Rublev\Andrei_Rublev_22.jpg,Andrei_Rublev
data/images\Mikhail_Vrubel\Mikhail_Vrubel_80.jpg,Mikhail_Vrubel
data/images\Vincent_van_Gogh\Vincent_van_Gogh_74.jpg,Vincent_van_Gogh
data/images\Rene_Magritte\Rene_Magritte_31.jpg,Rene_Magritte
data/images\Rembrandt\Rembrandt_28.jpg,Rembrandt
data/images\Alfred_Sisley\Alfred_Sisley_14.jpg,Alfred_Sisley
data/images\Francisco_Goya\Francisco_Goya_240.jpg,Francisco_Goya
data/images\Vincent_van_Gogh\Vincent_van_Gogh_730.jpg,Vincent_van_Gogh
data/images\Paul_Klee\Paul_Klee_37.jpg,Paul_Klee
data/images\El_Greco\El_Greco_67.jpg,El_Greco
data/images\Rembrandt\Rembrandt_144.jpg,Rembrandt
data/images\Raphael\Raphael_108.jpg,Raphael
data/images\Camille_Pissarro\Camille_Pissarro_83.jpg,Camille_Pissarro
data/images\Pablo_Picasso\Pablo_Picasso_180.jpg,Pablo_Picasso
data/images\Alfred_Sisley\Alfred_Sisley_88.jpg,Alfred_Sisley
data/images\Edvard_Munch\Edvard_Munch_3.jpg,Edvard_Munch
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_181.jpg,Pierre-Auguste_Renoir
data/images\Edouard_Manet\Edouard_Manet_34.jpg,Edouard_Manet
data/images\Titian\Titian_151.jpg,Titian
data/images\Vincent_van_Gogh\Vincent_van_Gogh_784.jpg,Vincent_van_Gogh
data/images\Henri_Matisse\Henri_Matisse_165.jpg,Henri_Matisse
data/images\Francisco_Goya\Francisco_Goya_93.jpg,Francisco_Goya
data/images\Henri_Rousseau\Henri_Rousseau_47.jpg,Henri_Rousseau
data/images\Michelangelo\Michelangelo_6.jpg,Michelangelo
data/images\Kazimir_Malevich\Kazimir_Malevich_98.jpg,Kazimir_Malevich
data/images\Henri_de_Toulouse-Lautrec\Henri_de_Toulouse-Lautrec_71.jpg,Henri_de_Toulouse-Lautrec
data/images\Paul_Gauguin\Paul_Gauguin_27.jpg,Paul_Gauguin
data/images\Michelangelo\Michelangelo_26.jpg,Michelangelo
data/images\Vincent_van_Gogh\Vincent_van_Gogh_557.jpg,Vincent_van_Gogh
data/images\Edgar_Degas\Edgar_Degas_76.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_176.jpg,Vincent_van_Gogh
data/images\Piet_Mondrian\Piet_Mondrian_53.jpg,Piet_Mondrian
data/images\Joan_Miro\Joan_Miro_91.jpg,Joan_Miro
data/images\Henri_Rousseau\Henri_Rousseau_14.jpg,Henri_Rousseau
data/images\Pablo_Picasso\Pablo_Picasso_419.jpg,Pablo_Picasso
data/images\Pablo_Picasso\Pablo_Picasso_213.jpg,Pablo_Picasso
data/images\Vincent_van_Gogh\Vincent_van_Gogh_413.jpg,Vincent_van_Gogh
data/images\Paul_Gauguin\Paul_Gauguin_29.jpg,Paul_Gauguin
data/images\Amedeo_Modigliani\Amedeo_Modigliani_157.jpg,Amedeo_Modigliani
data/images\William_Turner\William_Turner_19.jpg,William_Turner
data/images\Raphael\Raphael_43.jpg,Raphael
data/images\Henri_Rousseau\Henri_Rousseau_52.jpg,Henri_Rousseau
data/images\Paul_Gauguin\Paul_Gauguin_309.jpg,Paul_Gauguin
data/images\Vincent_van_Gogh\Vincent_van_Gogh_116.jpg,Vincent_van_Gogh
data/images\Andy_Warhol\Andy_Warhol_95.jpg,Andy_Warhol
data/images\Francisco_Goya\Francisco_Goya_245.jpg,Francisco_Goya
data/images\Paul_Gauguin\Paul_Gauguin_67.jpg,Paul_Gauguin
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_41.jpg,Pierre-Auguste_Renoir
data/images\Andy_Warhol\Andy_Warhol_19.jpg,Andy_Warhol
data/images\Edgar_Degas\Edgar_Degas_429.jpg,Edgar_Degas
data/images\Amedeo_Modigliani\Amedeo_Modigliani_162.jpg,Amedeo_Modigliani
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_202.jpg,Pierre-Auguste_Renoir
data/images\Paul_Gauguin\Paul_Gauguin_201.jpg,Paul_Gauguin
data/images\Vincent_van_Gogh\Vincent_van_Gogh_852.jpg,Vincent_van_Gogh
data/images\Marc_Chagall\Marc_Chagall_26.jpg,Marc_Chagall
data/images\Diego_Velazquez\Diego_Velazquez_5.jpg,Diego_Velazquez
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_40.jpg,Pierre-Auguste_Renoir
data/images\Raphael\Raphael_32.jpg,Raphael
data/images\Giotto_di_Bondone\Giotto_di_Bondone_91.jpg,Giotto_di_Bondone
data/images\Kazimir_Malevich\Kazimir_Malevich_87.jpg,Kazimir_Malevich
data/images\Rembrandt\Rembrandt_1.jpg,Rembrandt
data/images\Vincent_van_Gogh\Vincent_van_Gogh_795.jpg,Vincent_van_Gogh
data/images\Pablo_Picasso\Pablo_Picasso_81.jpg,Pablo_Picasso
data/images\Rembrandt\Rembrandt_245.jpg,Rembrandt
data/images\Paul_Gauguin\Paul_Gauguin_125.jpg,Paul_Gauguin
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_290.jpg,Pierre-Auguste_Renoir
data/images\Sandro_Botticelli\Sandro_Botticelli_24.jpg,Sandro_Botticelli
data/images\Vincent_van_Gogh\Vincent_van_Gogh_231.jpg,Vincent_van_Gogh
data/images\Leonardo_da_Vinci\Leonardo_da_Vinci_81.jpg,Leonardo_da_Vinci
data/images\Rene_Magritte\Rene_Magritte_8.jpg,Rene_Magritte
data/images\Vasiliy_Kandinskiy\Vasiliy_Kandinskiy_57.jpg,Vasiliy_Kandinskiy
data/images\William_Turner\William_Turner_36.jpg,William_Turner
data/images\Peter_Paul_Rubens\Peter_Paul_Rubens_23.jpg,Peter_Paul_Rubens
data/images\Henri_Matisse\Henri_Matisse_71.jpg,Henri_Matisse
data/images\Pablo_Picasso\Pablo_Picasso_317.jpg,Pablo_Picasso
data/images\Leonardo_da_Vinci\Leonardo_da_Vinci_10.jpg,Leonardo_da_Vinci
data/images\Pablo_Picasso\Pablo_Picasso_346.jpg,Pablo_Picasso
data/images\Mikhail_Vrubel\Mikhail_Vrubel_162.jpg,Mikhail_Vrubel
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_293.jpg,Pierre-Auguste_Renoir
data/images\Amedeo_Modigliani\Amedeo_Modigliani_131.jpg,Amedeo_Modigliani
data/images\Sandro_Botticelli\Sandro_Botticelli_75.jpg,Sandro_Botticelli
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_90.jpg,Pierre-Auguste_Renoir
data/images\Titian\Titian_161.jpg,Titian
data/images\Francisco_Goya\Francisco_Goya_195.jpg,Francisco_Goya
data/images\Pablo_Picasso\Pablo_Picasso_221.jpg,Pablo_Picasso
data/images\Amedeo_Modigliani\Amedeo_Modigliani_58.jpg,Amedeo_Modigliani
data/images\Edgar_Degas\Edgar_Degas_154.jpg,Edgar_Degas
data/images\Rene_Magritte\Rene_Magritte_19.jpg,Rene_Magritte
data/images\Peter_Paul_Rubens\Peter_Paul_Rubens_34.jpg,Peter_Paul_Rubens
data/images\Paul_Gauguin\Paul_Gauguin_189.jpg,Paul_Gauguin
data/images\Amedeo_Modigliani\Amedeo_Modigliani_7.jpg,Amedeo_Modigliani
data/images\Jan_van_Eyck\Jan_van_Eyck_43.jpg,Jan_van_Eyck
data/images\Rembrandt\Rembrandt_246.jpg,Rembrandt
data/images\Pieter_Bruegel\Pieter_Bruegel_24.jpg,Pieter_Bruegel
data/images\Titian\Titian_9.jpg,Titian
data/images\Edgar_Degas\Edgar_Degas_442.jpg,Edgar_Degas
data/images\Salvador_Dali\Salvador_Dali_14.jpg,Salvador_Dali
data/images\Sandro_Botticelli\Sandro_Botticelli_125.jpg,Sandro_Botticelli
data/images\Michelangelo\Michelangelo_28.jpg,Michelangelo
data/images\Piet_Mondrian\Piet_Mondrian_72.jpg,Piet_Mondrian
data/images\Kazimir_Malevich\Kazimir_Malevich_64.jpg,Kazimir_Malevich
data/images\Peter_Paul_Rubens\Peter_Paul_Rubens_51.jpg,Peter_Paul_Rubens
data/images\Rembrandt\Rembrandt_203.jpg,Rembrandt
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_265.jpg,Pierre-Auguste_Renoir
data/images\Salvador_Dali\Salvador_Dali_59.jpg,Salvador_Dali
data/images\Vincent_van_Gogh\Vincent_van_Gogh_88.jpg,Vincent_van_Gogh
data/images\El_Greco\El_Greco_55.jpg,El_Greco
data/images\Salvador_Dali\Salvador_Dali_5.jpg,Salvador_Dali
data/images\Edgar_Degas\Edgar_Degas_51.jpg,Edgar_Degas
data/images\Gustav_Klimt\Gustav_Klimt_98.jpg,Gustav_Klimt
data/images\Vincent_van_Gogh\Vincent_van_Gogh_583.jpg,Vincent_van_Gogh
data/images\Gustave_Courbet\Gustave_Courbet_30.jpg,Gustave_Courbet
data/images\Vincent_van_Gogh\Vincent_van_Gogh_641.jpg,Vincent_van_Gogh
data/images\Marc_Chagall\Marc_Chagall_155.jpg,Marc_Chagall
data/images\Sandro_Botticelli\Sandro_Botticelli_92.jpg,Sandro_Botticelli
data/images\Mikhail_Vrubel\Mikhail_Vrubel_94.jpg,Mikhail_Vrubel
data/images\Pablo_Picasso\Pablo_Picasso_10.jpg,Pablo_Picasso
data/images\Jackson_Pollock\Jackson_Pollock_4.jpg,Jackson_Pollock
data/images\Rembrandt\Rembrandt_101.jpg,Rembrandt
data/images\Francisco_Goya\Francisco_Goya_34.jpg,Francisco_Goya
data/images\Sandro_Botticelli\Sandro_Botticelli_40.jpg,Sandro_Botticelli
data/images\Vincent_van_Gogh\Vincent_van_Gogh_131.jpg,Vincent_van_Gogh
data/images\Rene_Magritte\Rene_Magritte_47.jpg,Rene_Magritte
data/images\Pablo_Picasso\Pablo_Picasso_158.jpg,Pablo_Picasso
data/images\Pablo_Picasso\Pablo_Picasso_186.jpg,Pablo_Picasso
data/images\Vincent_van_Gogh\Vincent_van_Gogh_276.jpg,Vincent_van_Gogh
data/images\Edgar_Degas\Edgar_Degas_629.jpg,Edgar_Degas
data/images\Alfred_Sisley\Alfred_Sisley_144.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_177.jpg,Alfred_Sisley
data/images\Andy_Warhol\Andy_Warhol_119.jpg,Andy_Warhol
data/images\Kazimir_Malevich\Kazimir_Malevich_13.jpg,Kazimir_Malevich
data/images\Henri_Rousseau\Henri_Rousseau_29.jpg,Henri_Rousseau
data/images\Giotto_di_Bondone\Giotto_di_Bondone_66.jpg,Giotto_di_Bondone
data/images\Pablo_Picasso\Pablo_Picasso_260.jpg,Pablo_Picasso
data/images\Pieter_Bruegel\Pieter_Bruegel_61.jpg,Pieter_Bruegel
data/images\Marc_Chagall\Marc_Chagall_169.jpg,Marc_Chagall
data/images\Edgar_Degas\Edgar_Degas_314.jpg,Edgar_Degas
data/images\Alfred_Sisley\Alfred_Sisley_113.jpg,Alfred_Sisley
data/images\Sandro_Botticelli\Sandro_Botticelli_85.jpg,Sandro_Botticelli
data/images\Edgar_Degas\Edgar_Degas_400.jpg,Edgar_Degas
data/images\Francisco_Goya\Francisco_Goya_125.jpg,Francisco_Goya
data/images\Edgar_Degas\Edgar_Degas_596.jpg,Edgar_Degas
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_84.jpg,Pierre-Auguste_Renoir
data/images\Francisco_Goya\Francisco_Goya_227.jpg,Francisco_Goya
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_244.jpg,Pierre-Auguste_Renoir
data/images\Pablo_Picasso\Pablo_Picasso_92.jpg,Pablo_Picasso
data/images\Peter_Paul_Rubens\Peter_Paul_Rubens_102.jpg,Peter_Paul_Rubens
data/images\Andy_Warhol\Andy_Warhol_76.jpg,Andy_Warhol
data/images\Amedeo_Modigliani\Amedeo_Modigliani_153.jpg,Amedeo_Modigliani
data/images\Marc_Chagall\Marc_Chagall_4.jpg,Marc_Chagall
data/images\Edgar_Degas\Edgar_Degas_66.jpg,Edgar_Degas
data/images\Edouard_Manet\Edouard_Manet_27.jpg,Edouard_Manet
data/images\Salvador_Dali\Salvador_Dali_93.jpg,Salvador_Dali
data/images\Marc_Chagall\Marc_Chagall_49.jpg,Marc_Chagall
data/images\Alfred_Sisley\Alfred_Sisley_55.jpg,Alfred_Sisley
data/images\Pieter_Bruegel\Pieter_Bruegel_12.jpg,Pieter_Bruegel
data/images\Gustav_Klimt\Gustav_Klimt_91.jpg,Gustav_Klimt
data/images\Pieter_Bruegel\Pieter_Bruegel_59.jpg,Pieter_Bruegel
data/images\Frida_Kahlo\Frida_Kahlo_77.jpg,Frida_Kahlo
data/images\Henri_Rousseau\Henri_Rousseau_20.jpg,Henri_Rousseau
data/images\Francisco_Goya\Francisco_Goya_50.jpg,Francisco_Goya
data/images\Mikhail_Vrubel\Mikhail_Vrubel_96.jpg,Mikhail_Vrubel
data/images\Edgar_Degas\Edgar_Degas_621.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_366.jpg,Vincent_van_Gogh
data/images\El_Greco\El_Greco_14.jpg,El_Greco
data/images\Vincent_van_Gogh\Vincent_van_Gogh_289.jpg,Vincent_van_Gogh
data/images\Edgar_Degas\Edgar_Degas_93.jpg,Edgar_Degas
data/images\Titian\Titian_61.jpg,Titian
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_215.jpg,Pierre-Auguste_Renoir
data/images\Peter_Paul_Rubens\Peter_Paul_Rubens_49.jpg,Peter_Paul_Rubens
data/images\Pieter_Bruegel\Pieter_Bruegel_9.jpg,Pieter_Bruegel
data/images\William_Turner\William_Turner_35.jpg,William_Turner
data/images\Edgar_Degas\Edgar_Degas_188.jpg,Edgar_Degas
data/images\Sandro_Botticelli\Sandro_Botticelli_162.jpg,Sandro_Botticelli
data/images\Diego_Velazquez\Diego_Velazquez_94.jpg,Diego_Velazquez
data/images\Vincent_van_Gogh\Vincent_van_Gogh_487.jpg,Vincent_van_Gogh
data/images\Diego_Velazquez\Diego_Velazquez_3.jpg,Diego_Velazquez
data/images\Edgar_Degas\Edgar_Degas_22.jpg,Edgar_Degas
data/images\Titian\Titian_171.jpg,Titian
data/images\Vincent_van_Gogh\Vincent_van_Gogh_709.jpg,Vincent_van_Gogh
data/images\Sandro_Botticelli\Sandro_Botticelli_112.jpg,Sandro_Botticelli
data/images\Rene_Magritte\Rene_Magritte_9.jpg,Rene_Magritte
data/images\Andrei_Rublev\Andrei_Rublev_20.jpg,Andrei_Rublev
data/images\Pablo_Picasso\Pablo_Picasso_282.jpg,Pablo_Picasso
data/images\Vincent_van_Gogh\Vincent_van_Gogh_656.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_24.jpg,Vincent_van_Gogh
data/images\Michelangelo\Michelangelo_35.jpg,Michelangelo
data/images\Mikhail_Vrubel\Mikhail_Vrubel_47.jpg,Mikhail_Vrubel
data/images\Andrei_Rublev\Andrei_Rublev_45.jpg,Andrei_Rublev
data/images\Vincent_van_Gogh\Vincent_van_Gogh_100.jpg,Vincent_van_Gogh
data/images\Paul_Gauguin\Paul_Gauguin_122.jpg,Paul_Gauguin
data/images\Vincent_van_Gogh\Vincent_van_Gogh_610.jpg,Vincent_van_Gogh
data/images\Caravaggio\Caravaggio_28.jpg,Caravaggio
data/images\Camille_Pissarro\Camille_Pissarro_24.jpg,Camille_Pissarro
data/images\Vincent_van_Gogh\Vincent_van_Gogh_189.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_525.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_600.jpg,Vincent_van_Gogh
data/images\Paul_Gauguin\Paul_Gauguin_94.jpg,Paul_Gauguin
data/images\Marc_Chagall\Marc_Chagall_164.jpg,Marc_Chagall
data/images\Edvard_Munch\Edvard_Munch_18.jpg,Edvard_Munch
data/images\Paul_Gauguin\Paul_Gauguin_188.jpg,Paul_Gauguin
data/images\Edgar_Degas\Edgar_Degas_223.jpg,Edgar_Degas
data/images\Alfred_Sisley\Alfred_Sisley_3.jpg,Alfred_Sisley
data/images\Rene_Magritte\Rene_Magritte_114.jpg,Rene_Magritte
data/images\Rene_Magritte\Rene_Magritte_76.jpg,Rene_Magritte
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_87.jpg,Pierre-Auguste_Renoir
data/images\Vincent_van_Gogh\Vincent_van_Gogh_498.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_161.jpg,Vincent_van_Gogh
data/images\Frida_Kahlo\Frida_Kahlo_63.jpg,Frida_Kahlo
data/images\Joan_Miro\Joan_Miro_59.jpg,Joan_Miro
data/images\Pablo_Picasso\Pablo_Picasso_332.jpg,Pablo_Picasso
data/images\Leonardo_da_Vinci\Leonardo_da_Vinci_11.jpg,Leonardo_da_Vinci
data/images\Henri_Rousseau\Henri_Rousseau_25.jpg,Henri_Rousseau
data/images\Jan_van_Eyck\Jan_van_Eyck_8.jpg,Jan_van_Eyck
data/images\Alfred_Sisley\Alfred_Sisley_13.jpg,Alfred_Sisley
data/images\Rembrandt\Rembrandt_137.jpg,Rembrandt
data/images\Vincent_van_Gogh\Vincent_van_Gogh_363.jpg,Vincent_van_Gogh
data/images\Henri_de_Toulouse-Lautrec\Henri_de_Toulouse-Lautrec_40.jpg,Henri_de_Toulouse-Lautrec
data/images\Vincent_van_Gogh\Vincent_van_Gogh_475.jpg,Vincent_van_Gogh
data/images\Pablo_Picasso\Pablo_Picasso_219.jpg,Pablo_Picasso
data/images\Sandro_Botticelli\Sandro_Botticelli_53.jpg,Sandro_Botticelli
data/images\Francisco_Goya\Francisco_Goya_59.jpg,Francisco_Goya
data/images\Giotto_di_Bondone\Giotto_di_Bondone_56.jpg,Giotto_di_Bondone
data/images\Pablo_Picasso\Pablo_Picasso_335.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_211.jpg,Edgar_Degas
data/images\Rene_Magritte\Rene_Magritte_133.jpg,Rene_Magritte
data/images\Edvard_Munch\Edvard_Munch_12.jpg,Edvard_Munch
data/images\Jan_van_Eyck\Jan_van_Eyck_31.jpg,Jan_van_Eyck
data/images\Mikhail_Vrubel\Mikhail_Vrubel_121.jpg,Mikhail_Vrubel
data/images\Frida_Kahlo\Frida_Kahlo_30.jpg,Frida_Kahlo
data/images\Pablo_Picasso\Pablo_Picasso_84.jpg,Pablo_Picasso
data/images\Gustav_Klimt\Gustav_Klimt_21.jpg,Gustav_Klimt
data/images\Vincent_van_Gogh\Vincent_van_Gogh_294.jpg,Vincent_van_Gogh
data/images\Francisco_Goya\Francisco_Goya_47.jpg,Francisco_Goya
data/images\Amedeo_Modigliani\Amedeo_Modigliani_24.jpg,Amedeo_Modigliani
data/images\Giotto_di_Bondone\Giotto_di_Bondone_78.jpg,Giotto_di_Bondone
data/images\Frida_Kahlo\Frida_Kahlo_64.jpg,Frida_Kahlo
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_124.jpg,Pierre-Auguste_Renoir
data/images\Vasiliy_Kandinskiy\Vasiliy_Kandinskiy_65.jpg,Vasiliy_Kandinskiy
data/images\Raphael\Raphael_9.jpg,Raphael
data/images\Diego_Rivera\Diego_Rivera_2.jpg,Diego_Rivera
data/images\Vincent_van_Gogh\Vincent_van_Gogh_130.jpg,Vincent_van_Gogh
data/images\Diego_Rivera\Diego_Rivera_28.jpg,Diego_Rivera
data/images\Claude_Monet\Claude_Monet_24.jpg,Claude_Monet
data/images\Francisco_Goya\Francisco_Goya_72.jpg,Francisco_Goya
data/images\Pablo_Picasso\Pablo_Picasso_183.jpg,Pablo_Picasso
data/images\Piet_Mondrian\Piet_Mondrian_80.jpg,Piet_Mondrian
data/images\Camille_Pissarro\Camille_Pissarro_54.jpg,Camille_Pissarro
data/images\Claude_Monet\Claude_Monet_10.jpg,Claude_Monet
data/images\Mikhail_Vrubel\Mikhail_Vrubel_127.jpg,Mikhail_Vrubel
data/images\Jan_van_Eyck\Jan_van_Eyck_42.jpg,Jan_van_Eyck
data/images\Rembrandt\Rembrandt_77.jpg,Rembrandt
data/images\Titian\Titian_115.jpg,Titian
data/images\Henri_de_Toulouse-Lautrec\Henri_de_Toulouse-Lautrec_45.jpg,Henri_de_Toulouse-Lautrec
data/images\Giotto_di_Bondone\Giotto_di_Bondone_102.jpg,Giotto_di_Bondone
data/images\Amedeo_Modigliani\Amedeo_Modigliani_163.jpg,Amedeo_Modigliani
data/images\Vincent_van_Gogh\Vincent_van_Gogh_445.jpg,Vincent_van_Gogh
data/images\Vasiliy_Kandinskiy\Vasiliy_Kandinskiy_62.jpg,Vasiliy_Kandinskiy
data/images\Vasiliy_Kandinskiy\Vasiliy_Kandinskiy_71.jpg,Vasiliy_Kandinskiy
data/images\Rembrandt\Rembrandt_189.jpg,Rembrandt
data/images\Edgar_Degas\Edgar_Degas_344.jpg,Edgar_Degas
data/images\Caravaggio\Caravaggio_11.jpg,Caravaggio
data/images\Andrei_Rublev\Andrei_Rublev_6.jpg,Andrei_Rublev
data/images\Rembrandt\Rembrandt_208.jpg,Rembrandt
data/images\Henri_Matisse\Henri_Matisse_67.jpg,Henri_Matisse
data/images\Pablo_Picasso\Pablo_Picasso_188.jpg,Pablo_Picasso
data/images\Vincent_van_Gogh\Vincent_van_Gogh_592.jpg,Vincent_van_Gogh
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_301.jpg,Pierre-Auguste_Renoir
data/images\Paul_Gauguin\Paul_Gauguin_59.jpg,Paul_Gauguin
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_284.jpg,Pierre-Auguste_Renoir
data/images\Pablo_Picasso\Pablo_Picasso_106.jpg,Pablo_Picasso
data/images\Gustave_Courbet\Gustave_Courbet_19.jpg,Gustave_Courbet
data/images\Sandro_Botticelli\Sandro_Botticelli_140.jpg,Sandro_Botticelli
data/images\Edgar_Degas\Edgar_Degas_593.jpg,Edgar_Degas
data/images\Eugene_Delacroix\Eugene_Delacroix_13.jpg,Eugene_Delacroix
data/images\Marc_Chagall\Marc_Chagall_167.jpg,Marc_Chagall
data/images\Rene_Magritte\Rene_Magritte_167.jpg,Rene_Magritte
data/images\Jan_van_Eyck\Jan_van_Eyck_61.jpg,Jan_van_Eyck
data/images\Titian\Titian_124.jpg,Titian
data/images\Vincent_van_Gogh\Vincent_van_Gogh_60.jpg,Vincent_van_Gogh
data/images\Raphael\Raphael_109.jpg,Raphael
data/images\Joan_Miro\Joan_Miro_28.jpg,Joan_Miro
data/images\Pablo_Picasso\Pablo_Picasso_330.jpg,Pablo_Picasso
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_127.jpg,Pierre-Auguste_Renoir
data/images\Titian\Titian_210.jpg,Titian
data/images\Henri_Rousseau\Henri_Rousseau_54.jpg,Henri_Rousseau
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_183.jpg,Pierre-Auguste_Renoir
data/images\Jan_van_Eyck\Jan_van_Eyck_67.jpg,Jan_van_Eyck
data/images\Andy_Warhol\Andy_Warhol_85.jpg,Andy_Warhol
data/images\Pablo_Picasso\Pablo_Picasso_75.jpg,Pablo_Picasso
data/images\Titian\Titian_173.jpg,Titian
data/images\Vincent_van_Gogh\Vincent_van_Gogh_128.jpg,Vincent_van_Gogh
data/images\Marc_Chagall\Marc_Chagall_21.jpg,Marc_Chagall
data/images\Marc_Chagall\Marc_Chagall_9.jpg,Marc_Chagall
data/images\Vasiliy_Kandinskiy\Vasiliy_Kandinskiy_39.jpg,Vasiliy_Kandinskiy
data/images\Andrei_Rublev\Andrei_Rublev_11.jpg,Andrei_Rublev
data/images\Pablo_Picasso\Pablo_Picasso_134.jpg,Pablo_Picasso
